objno_deep2,z_pred
13063956,0.7612286614182181
11021273,0.9549522195011964
11032910,1.0164483781865183
11026927,0.5009781068204596
13058766,0.4790521501127345
11026386,0.9595496463967529
13040203,0.7348915246186245
14100370,0.5350643007896904
12008510,0.29456579089687596
12011295,0.470693912070664
14012797,0.44483758930734213
12005047,0.8640128100014015
13009902,0.4588186100263079
14027189,0.8662220726350098
13026154,0.7348915246186245
13004292,0.36081720520235067
12101094,1.3507177216705717
11007848,0.32188934301127764
11047679,0.515746052840408
13035903,1.2334130664284457
13010896,0.9414885076794136
14006821,1.1381331293134977
11046473,0.6334295958018046
13064139,0.3964778504871973
13024769,0.7841473180486878
11046267,1.310584245601841
12100759,0.9948135300085387
13042361,0.9169747837829635
12009037,0.5442308467745047
12012215,0.3036720449648977
14100096,0.7348915246186245
11031303,0.8709944208541022
13044266,0.7889820478747573
11044182,0.5149405954731201
12011668,0.9429687088415125
13101995,0.5966447067625656
14028429,0.3158587801140869
13049825,0.3557616491010131
13040741,0.3951448227482911
11038273,1.4295751009377078
12020063,0.5700420054374779
11021746,0.8422435720098739
12017388,0.8363293896312338
11026382,0.2902351031641668
12008911,1.19433743013179
13063856,0.9177195793741756
13026542,1.2012561197629796
11051499,0.950845795314479
12011767,1.1674053883341586
13010099,0.4204469941361145
12003765,0.7290113912640749
13041676,0.22991581640817668
11032358,0.5687534752929314
13010254,1.2885438907533686
12025231,0.16668446233267517
13020230,0.7772753659478682
14016225,0.7194704385741345
12007511,0.8566659280770892
12013238,0.5790810031473318
12015531,0.6019003835285524
12012064,0.4560334172533222
14017982,0.2670263801308772
14023644,1.1975417474176184
11039706,0.6581311953376432
13026112,0.3566217157969717
13033731,1.2491975382952067
12016719,0.628092460792199
14023468,0.5116629962021201
12005125,0.8009246532347825
12019377,0.45144052783601013
12016150,0.6899323264019368
12028046,0.6879041924979228
12012559,1.201951930826227
14012963,1.1575271907383964
11051533,0.7859168969052445
12009269,1.2163595749586738
13051539,0.3250407203803789
12029027,0.572667669599893
11039432,0.9020318265100692
12027695,0.4561609401342001
12004487,0.43620567113397896
14039135,1.2331794224286141
13027790,0.7698219682592988
13017370,0.4237161398399744
13011979,1.2212793498555239
13004693,0.3378123395172002
13025009,1.298842456653436
13033864,0.7699365578089149
13034747,0.8844349056513547
13040814,0.3649389728495016
13033966,1.2657140234195383
12003869,0.9439567870635688
13033885,0.6229897817188544
13009982,1.2068829003887513
12019800,1.2285327726359838
11020734,0.3792774514208535
11021075,0.8970111013036927
11046514,0.7348915246186245
14012204,0.7656220574404946
13057879,0.7348915246186245
14034224,0.7348915246186245
13028039,0.79132200465785
12003664,0.8291115464310519
14016307,0.5991388989238771
13049771,0.9171930481165077
11051167,1.3468249240732664
12029472,0.40858591105845826
11013886,0.43370433106380635
13036008,0.6925759224844292
13018682,0.7679147758959172
13005066,0.45979802793441055
12020127,1.2531747117173246
11020588,0.7824336170273534
13041286,0.9226277604441071
13100543,0.9570277383335662
11045209,0.8066404750111672
14033631,0.5579269562490687
12027702,0.48071003839444265
14022469,1.244772274757376
13010199,0.7102295073693553
13016870,1.087302931504106
13017686,0.8274988095993022
13003318,1.1497856686991614
11014349,1.1700369295194513
11026450,0.351779842160053
13049736,0.7226191862577215
11021002,0.947953260532338
12024928,0.5048756838108713
13027875,0.4502951800200236
14034709,0.8646007990719812
11034271,0.8672203507719517
13058765,0.5195329727869091
12018990,0.8313939208554045
13058693,0.5120193959081368
12015966,1.2016938577212166
13033835,0.9590534008356886
14028474,0.3094529562862376
12019745,0.7847593923225861
11015228,0.5028648931800305
14022899,0.3948366584306791
12015949,1.1740706590636554
11027975,0.8263472172731142
14006713,0.6056921440324146
13033172,0.6346776279259242
13051879,1.3372163926986735
13064904,0.6203384319413161
13032467,1.0984185063364569
11041347,0.1724828016810683
12016731,0.4786539704418292
13031815,0.7348915246186245
13048997,0.5048527182167943
11045934,0.7348915246186245
12017194,0.6349039172809803
11039139,0.9182810541545086
13035927,0.7461086572635683
11051236,0.5112546826202827
12020628,0.47194115908483747
12004687,1.0015668639045716
12013234,0.2903254346990157
12015626,1.036733115275595
13024029,0.20485401052049065
14018476,0.7336175697090789
11012940,1.0451161947538086
13020619,0.4379270914211631
11039150,0.6916064694806882
12008513,0.9543516785974548
11038561,0.7754685274716829
14007987,0.5103316180056832
13026538,0.5851735199527798
11051984,0.9179354767183869
12020184,0.7357760577432877
11052755,0.2402613943745039
12024828,0.7348915246186245
11032739,0.25009438650419813
14002228,0.9896843397435199
13031821,0.7348915246186245
11045532,1.1020565447243744
11007749,1.1359685017013785
11033882,0.4670758365130612
13019247,0.9768152765060898
12024851,0.46868726734091826
11020606,0.8951243094360902
11052341,0.36236881900078555
13013039,0.9656840945971821
13059316,0.2275610035467555
14100807,0.8091499969606734
12028696,0.3810196044964072
13035862,0.7100113832955228
12020179,1.0732843190635522
12011891,0.5526366711721509
11026403,0.41628871664930317
11015296,0.5631037562523253
11033012,0.6901966862679347
11008311,0.7288653024164555
13017517,0.7348915246186245
11039902,0.754789976039626
12028731,0.67892423931265
13017296,0.6518094969733799
12028331,1.074719406308444
13032515,0.3961055478041316
12007455,0.6815876079560523
13056258,0.5085347662595863
12024932,0.18983253352043788
11033623,0.7348915246186245
11050989,0.8750191893930778
12007472,1.0088310785794885
13012163,1.0398612812226447
12015255,0.6827083024906695
13010625,0.3353867806505071
12015814,0.5746884485601301
14100342,1.0699471830801086
13003388,1.3134965918467376
13048969,0.9379714078404789
11046928,0.45655336980491906
12100036,1.3322211922293568
12023700,0.812696330447584
12008851,0.7879864575865936
13016662,0.7348915246186245
13042073,0.5374856878030763
13003405,1.3480762934385284
14013108,0.2699398710209918
14027644,0.9854036908956071
11041293,1.1800717163694363
14023724,0.46803176771393795
13044269,0.9030748554787585
13024524,0.7114175162310097
11040834,0.34019944991011475
11018870,0.7348915246186245
11007393,0.4888046812203771
11021220,0.3929050084339991
11032831,0.8397661286255356
13056127,0.613508123307134
13049747,0.7765727034226929
12015439,1.4232237017003222
13032344,1.081468269099415
12015507,1.0318320633158249
13011789,1.4044955159173702
13049598,0.6786648641544631
12016362,0.9193218917189233
13049899,0.8859076265514525
13026472,0.93897745823451
14023658,0.7976034598577157
13003400,0.9108832325672376
12024044,1.019451433017546
11014382,0.8903257733645594
11014235,0.35832841165101526
12008575,0.5708180100057186
14033484,1.0111238413443204
11008352,0.6378681717346808
12025269,1.1248197465214234
13033105,1.2543393171458308
12019339,1.4461668076702685
14022415,0.4418798920180306
11026982,0.9328854836824373
14033134,0.9458342828358752
13011072,0.7728813833358337
12007424,1.1483533671541748
13010841,0.9183586432481518
12015560,0.5365557559181505
13056079,1.1972234468844876
11101590,0.5036039266472847
11039245,0.2942420587845333
12019186,0.6058987138126558
14027356,0.7883185773250961
13058245,1.4306521748751437
13049570,0.5876793186504177
13024765,0.6216020311367013
13032747,0.9767355768847862
13018541,1.4160183380988467
12003550,0.9933746496411829
12027507,1.016275479624184
13010561,1.0311711751747392
11032157,0.19111561523620949
11051004,0.5230611664677591
12003986,1.028082108902506
11021749,1.1725496166210734
13051207,0.567800801945413
11026460,0.6007971447352018
13003821,0.7678201511456304
11052315,0.6682025148188464
13040189,0.38498946643166565
11051619,0.4236981356383204
13059429,1.0929563913870661
12005453,0.8651047081385724
12020726,0.3711278176180613
13063409,0.3217596296988594
13042383,0.5461567477048214
14034694,0.828869510158058
12020404,0.7820065216799117
12024843,0.8253476799718444
12015154,0.7258578727576857
14028559,0.5807211370220411
13042347,0.46708286176754976
14011956,1.028076977624149
13058170,0.8061064678408026
13011794,0.8729294557210875
13048177,0.671469348499817
11021303,0.21214533263449165
13025646,0.4099231908743973
14006211,0.6615086426636085
13010520,1.3277480097259022
14023283,0.9030373918659849
14018224,0.8264302816734754
12011520,0.41366260973780994
11038979,0.9385308515586125
12029890,0.41341027208887354
12016312,0.29508074849565574
14033265,0.5846142372519254
12005203,0.4956360870848668
11002200,0.21612014731948614
12016351,0.7942798165246295
14034206,0.987571282599103
13040878,1.266991086502236
13025520,0.8951634327854034
13041636,0.42941622632000515
12019233,0.4505575496262219
11047477,1.1333138004023302
13012404,0.8098134060343689
13059322,0.677071665643175
14013732,1.034289490415029
14001836,0.7026778931513353
13010765,1.038631615058046
14016642,0.8833587728957032
13020598,0.30668017717648743
12024340,0.4771568938387701
12003490,0.5622397543732165
13041589,1.02353390467792
14011077,1.0333238729870566
11051906,0.471716317648228
14100569,0.7348915246186245
14028497,1.1170216048695905
14028048,0.8712075843180624
12008170,0.45177344645207773
13047725,0.2366546568233595
12012414,0.968977505560538
11046499,0.6597718207092222
12004116,0.8140730259532483
14022382,0.38315029316037924
12024253,1.264541104132985
12007934,0.8030734389646499
13063321,0.8537372027444387
13020524,1.2517742150050113
13026042,0.979693322212722
11026861,0.9370434764630559
13033547,0.5479920718734214
14005496,0.7905264292132489
12009337,0.40702986267991653
12009314,0.7348915246186245
13043565,0.2857243594234963
13034634,1.0702467729807728
11040794,1.0096993096138254
12024004,1.1433311612392574
11051273,0.7348915246186245
12023331,0.3913418836981823
14021930,0.49213179253979983
13032193,0.1699529117394559
14013785,0.6158313115275208
13035249,0.967563530913984
12011561,1.2504101605618836
12016407,0.7336468003526262
13010539,1.1810529747112948
11032667,1.204808842207563
13033205,0.45329622907202893
14012216,0.39713219016903784
12020903,1.0914734892876479
11045907,0.7348915246186245
13003863,0.7607325417144982
13041633,0.727012323869963
14016774,0.5144664009674603
14017658,1.192191171910254
14021938,0.2971570432749956
13057447,0.6404078971536343
13027375,1.2220384992758226
13051176,0.9781005219248767
11045723,0.47795613637993994
13101020,0.7467506152354266
12101421,0.7348915246186245
13058241,0.5547292691392227
13027930,0.36668237484023486
12005326,1.1648262900183324
13043083,0.806167546854005
11037849,0.48508860065701415
13018986,1.3266562827989803
12003740,0.6627135608346933
13009817,0.37859351415359627
13036568,1.3048770533456218
12019983,1.0949344997964452
13025410,0.5515538844298912
14039983,0.514361937962906
13042412,0.7348915246186245
11032508,0.7476046934741357
12012065,1.0005155316100096
13063490,0.3825860599475584
14024221,0.18944114414472998
13010991,1.0370319748245276
11051456,0.8543048473553706
11020672,0.8953499240215006
14100566,0.8129258267244998
13055074,1.1773428613585515
12017092,1.1171674731946686
12024409,1.062827703030632
12020984,0.47880622824719876
13058800,0.4043040197355404
14034152,0.41769717908687226
13010107,1.1645507512949185
14012143,0.7089968300670992
12012170,0.6978341205826248
12005063,0.8595908708094103
11021284,0.5767002466348115
11039610,0.3381788961036393
11040153,1.0277605165571666
11045655,0.8178352456303469
13050238,0.19245732482898031
13017849,0.1637380246801673
13009718,0.5569315219574272
13019294,0.8023306357873803
13018673,0.4892821115888467
12021367,0.7806461913560968
12015681,0.6160966765353172
13059430,1.093332467971114
12012425,1.2043846986825497
11026246,1.057837478772013
13003612,0.5522202993687908
11013638,0.9113623098903617
11031881,0.6825129392381064
11007598,0.7552376524387516
12012218,0.7335362633993958
13033207,0.35266917839966333
12008715,0.8599158889561392
13059362,0.23272385187632752
11032332,0.8802405288894622
13050287,1.0536210017892156
12004417,0.3554868177737363
12020728,0.7348915246186245
13058822,0.5253483861733256
11034074,0.864298711837738
13003141,0.9804258173075195
11027545,0.8431746740588588
11047036,0.16366910287525094
12016993,0.43145673919752625
13003874,0.6502512233454766
12012167,0.7348915246186245
14022769,0.8460644057361613
14006545,0.8521079417418654
13042722,0.7348915246186245
12029182,0.40383111131624966
12020346,0.6058867135962426
12024459,1.5009151018783966
12012031,0.8202814389893983
14012864,0.660800050807445
12019627,0.9580159125778065
13018616,0.5252332932160201
12021344,1.1150817497278536
13010509,0.7084898112383854
13101170,1.0473593571302828
12016224,0.6544867255010705
12010897,1.3204880702728685
12019476,0.4871544272963183
12009152,0.6995729585809188
11040071,0.8113666838714207
14100329,0.7291487333606185
14028097,0.5130346404695693
13033517,0.3481324036544388
13063753,0.7384006320584091
13004372,1.3578820038705632
12027512,1.075592406783399
12101131,1.2232452272142669
14039520,1.1531501215623248
13063099,1.009591112125951
14006168,0.987362421527966
13063594,0.8316820395391415
13033927,0.7357656575486382
11050699,1.2909380048224504
11052102,0.5626939361361911
13012401,1.1730489681512704
11026682,0.538584358145286
14100307,0.5423836587788583
11031998,0.8751025335448098
13019070,0.5843038389992142
14016819,0.4722976778857865
14017053,1.0456555226930853
13055236,0.6438421673759027
13019090,1.3993909981761266
12024189,0.16225776340315307
12007868,0.38590674577526735
14022599,0.9753612333703815
13050489,0.5549682598207525
13025471,0.30422513629512554
14007118,0.3657992200859163
13003096,0.4554028372048058
12016968,0.3562201256274473
12008562,0.8185853149965919
12012205,1.348407962254938
12024956,0.7348915246186245
12011463,0.7376653505978354
13043396,0.9725044294268647
13033209,1.2455738592972845
14033011,0.695922732978575
11034314,0.7348915246186245
14006783,0.9612609542461191
13040217,1.1537581663988343
11027767,0.7348915246186245
13003731,1.1950429608072437
13019463,0.680288706622767
12016659,1.05481462385382
11046444,1.0197778271720357
13026561,0.8745735596700949
12008005,0.9096574589180939
13063584,0.16723111135713103
11030927,0.8409940240063992
13012099,0.39144253638163223
11044540,0.4820913550575716
14028101,0.5506947860642202
13012362,1.4206345397840574
11026038,1.1046352657717549
11051146,0.5703000422204108
11052435,0.7629202107880155
13064457,0.5764696009757866
12028801,1.0075278981273115
13003362,0.47081541640430874
12024822,0.3220224980277444
11013240,1.1005581001763587
12020928,1.15770912057327
14016435,0.9701122857304523
13058168,0.7348915246186245
13049357,0.6724445756696918
11007845,0.30913534860238623
13012347,0.7365326574033996
12007512,0.8343288109993123
11032123,0.2796953084503084
11025663,0.7115753931714152
13058748,0.6251985802717166
14100108,0.6221699809550635
11027927,0.5885322160127052
12027520,1.2604483265864146
13043501,0.3815419536617713
12025220,0.7348915246186245
11047092,0.5316712757265957
13027485,0.49605987966508647
13012000,1.1179460379787636
11028086,0.9174772551590347
12020913,0.7348915246186245
11052466,0.9409357760379459
12016880,1.5013817360570025
12101293,0.7348915246186245
13043507,0.9278761721234674
13036564,0.8753807640792631
12027454,0.2869535423892176
11051934,0.47515536183571006
13042715,0.20306098145082357
14033660,1.0745999859383275
13057521,1.1538154062710497
12025039,0.9010202255413686
11040763,1.1346832749552478
12008464,1.1835813631938439
13025833,1.0416484397293118
12011955,1.0036126214915044
13027427,1.094937756113445
13027281,0.871856789012551
13056628,0.7321932682934176
11052576,0.4637445878498432
12020425,0.2845719360053365
11100374,1.0333602233199681
11037816,0.7890866621935271
12023914,0.9535221573131591
13051183,1.4349151727690224
13058297,1.087776944815864
11052294,0.9932763104515595
13033104,0.7715694833454383
11008329,0.7457660893002561
11021773,0.8090942737910582
13050474,0.8828216414070966
11012985,0.3863333648375903
14007682,1.198466320375793
13051869,0.4089698602772179
13041554,0.5494088453825408
12025417,0.7041096603082626
11020482,1.1318899775302742
12010920,1.2265945510709808
14027566,0.4393671624117221
11039881,0.8673557153183485
13043718,1.2486040765164326
13033035,0.7575816242910299
13012392,0.4248565049246264
13021141,0.877756655874758
11044664,1.077726562513711
13056822,0.9130684433062615
13049178,0.615055967612905
13050352,0.5377017461126289
11038571,0.9348907363565186
14012838,0.7420061422595762
14018310,0.5802416933683164
13025674,0.6427575182094851
12003927,0.7691585923890745
14023705,0.7750929416028706
11026348,0.7887454329817788
12007906,0.42948493835183055
13010404,0.6388417087076185
13003595,0.5668235007784554
11021771,0.35401674959752233
12021446,0.8489685144635712
12008622,0.7348915246186245
14017529,0.7275006621344129
12012313,0.7177421255442898
11013893,0.31850181937840716
13050886,1.5210211431237581
12011483,0.4923317993626605
11022326,1.0324776837205873
12021357,1.2984963118341992
13049885,0.4788536363933168
14012084,1.2791536181033079
11028367,0.513923689963687
14021422,0.6872990203832444
12004864,1.3690124414849398
14016679,0.8939266169261537
12019248,0.7582966399984065
13043720,0.16222312208275944
13033093,0.7635214360497995
14007156,0.2656310677352435
13025995,1.092942835341374
14100268,0.7186470321658609
14028513,0.1699991005222138
13027630,1.0504551726712703
13041591,0.5887898252718126
12011927,1.3216963489821087
12016524,1.4546971992802646
12008515,0.5430041671220536
13040789,1.195307366666011
13043535,1.061211629288339
12004848,0.46928820159320117
14012388,1.1286557629030318
13025443,0.7348915246186245
13051218,0.6781000601970125
11034385,0.5221146440371499
12029293,0.9555776879808379
11038526,0.608969601213069
12028425,0.5476432337483739
14023101,0.9353817713400855
11037962,0.7348915246186245
13019123,0.24946860348253594
13064852,1.1346060217795413
13055266,0.44851122106624947
13048210,1.1940648333802353
13040136,0.5533561629133127
11046480,1.0264788360016974
14007392,0.6949606400280015
13004268,1.1238501142237523
13010919,1.014252467549656
12025577,0.7428959115872812
12015980,1.3388736087333355
12020493,1.4454243007874534
13033177,0.743010154635083
12003894,0.4287206888996063
13034516,0.7416076310425167
12027331,1.1864013895505496
13032433,0.17591842652027956
13048303,0.9436929872750872
14027864,0.36919856133481177
14027414,0.8010401243396558
13018527,0.3350486363104108
12021033,1.1900476960613342
13034655,0.8192086132561623
14017027,0.3731526311323167
11044311,0.7845371813057224
13041658,0.6381252325885916
12012297,0.5757445017736275
13051197,0.16836301750814098
12023343,0.8113179182690515
12012439,0.9956919589872664
14017438,1.248223366529141
11027000,0.8886669440314504
13017974,0.7611791503527827
13064888,0.40456833422619937
13011931,0.9060826318761898
12025287,0.6767876395465092
14022420,1.0640834442061118
14027309,0.5954065273817115
12009206,0.8902981809561713
12012333,0.9788173833024879
12016585,0.9777028035273283
13027743,0.7049874041463051
13050930,0.9697551409102566
12024014,1.2665775706640965
13049853,0.8638076450659931
13009613,0.15842853534134504
13043393,1.1093300615780368
11020232,0.6142391161418984
11052077,0.47256633677193044
13050348,0.7467873170206311
13018388,0.1949637693651041
11051794,1.0225204093848403
13025574,1.4354155141673146
12024912,1.0664579188761092
13010525,0.5836113550851196
11045551,0.46572993998823625
13064634,0.9291509115662886
11025850,1.0902576128255825
13057425,0.7341728531945481
12027607,0.978695311092693
13027082,0.3828794265883588
12028272,0.42373364877699854
14022946,1.1950065561003442
13056850,0.316018766715085
13049221,1.144557756966112
11044658,1.2878063436767468
12008115,0.8769255402070919
12008130,1.2238014540757742
13042944,0.5936027810556076
13024761,0.7348915246186245
12023686,1.3233100511717941
13032333,0.8369343718880689
13011894,0.764399931126304
11044961,0.4927190051741335
14017985,0.29139778606747024
13051222,0.36240915520025413
14012303,0.38836843846168495
12008181,0.2769105667528652
11020634,1.0745929613824352
14016667,0.7584658865370462
14016423,0.6558965870602022
11021283,1.0957253464674093
13011635,0.7348915246186245
14028042,0.9807760964516942
11021110,1.033047942462691
12015853,0.9707071457588592
13027156,0.44654254871685317
14022288,1.1494276016873393
13058235,0.7198639298317487
13004049,0.7434764458611344
12003564,0.6553504791602249
13019144,1.069131443380524
13063375,0.9946973644280984
13049076,0.79443513675816
13009864,0.4569781165714293
13017980,1.0559857037096423
13042661,1.1628920565413468
12011708,1.296586348466233
11026188,0.43551386843389567
13057842,0.8417653947153165
11013278,0.8590925321700417
13010507,0.3970918421137434
13017307,1.143334139635198
13027296,0.75397235540208
12024833,0.6652943942355835
14006214,0.7666010282938478
12027928,1.083084657550717
14022785,0.9870483045748712
13056845,0.6465550630972258
13040682,1.1671709386363487
13003846,0.3590233795989628
12008111,0.8468133838364538
13003513,0.9460765822733065
12028158,0.3923369075701968
13035134,0.7348915246186245
14039519,1.085685296790988
12024464,0.5266441906825027
12020174,1.334214124836609
12012387,1.442172784812813
13064332,0.9702579589393496
12024995,0.7348915246186245
11039110,0.5465157131779361
13100787,0.7771856600091929
12013237,0.39368719488707077
12024904,0.44643774624420424
11027535,0.6837734436856021
11046506,0.7256279110338195
12019628,0.541941812337471
13033182,0.3417874909306876
14007001,0.45380095348880345
14026940,0.7944514294216865
13058803,0.6627949317022224
12024976,0.19526728736042492
12017440,0.719883840233936
13026192,0.19927879691135827
14012385,0.49562042454349314
12012284,1.187477852433169
13019526,0.5239359740637617
14007136,0.4425329067377595
11033307,0.8730643371279107
14016850,0.6083055310919272
12015891,1.023056609652556
13049168,0.6621214027392507
13003784,0.16867435348375306
13058226,0.8374556921514944
12000814,0.2225086698608735
12019661,0.6823513997178202
11019779,0.9219059931919683
11014209,0.4338256812501755
11033162,0.8357652887518503
14029284,0.9881877488286251
13051086,1.2478807760290713
11021620,0.9619408308635103
14005521,0.8365984155782995
13100318,0.7097179495419226
12004760,0.9782841044181847
14038835,0.5425705595050365
11045244,0.4455111900076539
11033276,1.0700834405220194
12004204,1.2163375614236533
13017237,1.2546697881977615
11047551,1.1295888653657913
11044639,0.43329850785861596
13063488,0.597245820286492
12028454,0.8336591721741848
12100569,1.4332673240573317
11045834,0.4635596821843317
13041503,0.5859450202162787
13048559,0.7014283306095435
12027874,0.9882104499089824
12023345,1.042843542527616
12009697,0.5132827117884456
14016841,1.0586695709474148
13058154,0.6475444374165521
